nodeid,networkcanvasegouuid,networkcanvasuuid,activities_with,alter_health,closeness,live_close,freq,count_on_1,count_on_2,count_on_3,knows_x,knows_y,ease_with_1,ease_with_2,ease_with_3,relat_1,relat_2,relat_3,relat_4,relat_5,relat_6,relat_7,relat_8,alter_gender_1,alter_gender_2,alter_gender_3,alter_age_1,alter_age_2,alter_age_3,alter_age_4,alter_age_5,alter_age_6,alter_age_7,alter_age_8,rel_length,null,relationship,count_on,ease_with,alter_age,alter_gender,PA_with,close,rel_length_text,alter_health_text,live_close_text,freq_text
18,ae192021-e135-4d09-b981-606ba4f8a146,ca95349b-0b44-4bf2-a407-7b3c7d4efde7,TRUE,4,4,3,3,FALSE,TRUE,FALSE,0.352689637,0.319853321,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,NA,friend,no,no,71 to 80,female,yes,4,3-5 years,good,in same city or town,about every 2 weeks
1,3578773e-d908-4e0d-a38a-5851e41138f1,23e8b46a-ce3a-4bfe-a053-b521e4365412,,5,5,4,6,TRUE,FALSE,FALSE,0.480234909,0.491901663,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,child,yes,yes,31 to 40,female,no,5,more than 10 years,very good,less than hour away,daily
2,3578773e-d908-4e0d-a38a-5851e41138f1,dad356e9-9f9b-4451-87e5-38ab18c12f6d,,5,5,4,6,TRUE,FALSE,FALSE,0.524633105,0.503470716,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,child,yes,yes,21 to 30,female,no,5,more than 10 years,very good,less than hour away,daily
3,3578773e-d908-4e0d-a38a-5851e41138f1,6754d776-91d3-4c8e-b134-bea1637a45ea,,5,3,4,4,TRUE,FALSE,FALSE,0.496310118,0.564786696,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,child,yes,yes,21 to 30,male,no,3,6-10 years,very good,less than hour away,least once a week
4,3578773e-d908-4e0d-a38a-5851e41138f1,9bff7d74-a7c3-4e77-9d01-2506a2344b1a,,5,4,4,4,TRUE,FALSE,FALSE,0.534584425,0.560159074,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,child,yes,yes,31 to 40,male,no,4,more than 10 years,very good,less than hour away,least once a week
5,3578773e-d908-4e0d-a38a-5851e41138f1,ed590620-a720-4dba-96f7-50627b8d99ae,,5,5,2,4,TRUE,FALSE,FALSE,0.588933941,0.523138106,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,51 to 60,female,no,5,more than 10 years,very good,within walking distance,least once a week
6,3578773e-d908-4e0d-a38a-5851e41138f1,aa591d4a-aa6f-4178-abeb-65d9f2f78b27,,5,3,2,4,TRUE,FALSE,FALSE,0.635628596,0.358857556,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,41 to 50,male,no,3,more than 10 years,very good,within walking distance,least once a week
7,3578773e-d908-4e0d-a38a-5851e41138f1,20198d4c-4957-4fb4-a67c-c5e6356a6567,,5,5,2,4,TRUE,FALSE,FALSE,0.538411855,0.64461316,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,51 to 60,female,no,5,more than 10 years,very good,within walking distance,least once a week
8,3578773e-d908-4e0d-a38a-5851e41138f1,edb8c83f-88c6-41dc-9573-7c46996fcc5b,,5,4,2,3,TRUE,FALSE,FALSE,0.464925186,0.64461316,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,51 to 60,male,no,4,more than 10 years,very good,within walking distance,about every 2 weeks
9,3578773e-d908-4e0d-a38a-5851e41138f1,4ea4843d-2379-488e-85d6-4cdafd78f9ea,,5,5,2,2,TRUE,FALSE,FALSE,0.415168586,0.56362979,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,31 to 40,male,no,5,more than 10 years,very good,within walking distance,few times a month
10,3578773e-d908-4e0d-a38a-5851e41138f1,6df2cba4-b49e-45dd-ad94-944037ff25b1,,5,5,4,2,TRUE,FALSE,FALSE,0.412106642,0.462979031,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,21 to 30,female,no,5,more than 10 years,very good,less than hour away,few times a month
11,3578773e-d908-4e0d-a38a-5851e41138f1,7572884b-ba5b-4c32-9206-7569b22a4d76,,5,5,2,4,TRUE,FALSE,FALSE,0.445022546,0.371583514,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,21 to 30,female,no,5,more than 10 years,very good,within walking distance,least once a week
12,3578773e-d908-4e0d-a38a-5851e41138f1,b7426ec8-e924-43df-a34f-594c76019349,,5,5,2,4,TRUE,FALSE,FALSE,0.492482687,0.347288503,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,21 to 30,female,no,5,more than 10 years,very good,within walking distance,least once a week
13,3578773e-d908-4e0d-a38a-5851e41138f1,b223405d-f898-4bba-97c5-ef6c5678a955,,4,5,2,4,TRUE,FALSE,FALSE,0.546832203,0.362328272,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,family,yes,yes,71 to 80,female,no,5,more than 10 years,good,within walking distance,least once a week
14,3578773e-d908-4e0d-a38a-5851e41138f1,f5950e17-552c-42fe-aa85-bb022cd29faf,,4,5,2,4,TRUE,FALSE,FALSE,0.582044566,0.425958062,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,NA,family,yes,yes,older than 80,male,no,5,more than 10 years,good,within walking distance,least once a week
15,3578773e-d908-4e0d-a38a-5851e41138f1,c6b28356-6470-42d6-a81b-f261e5afd59b,,5,5,2,2,TRUE,FALSE,FALSE,0.577451649,0.600650759,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,less than 20,female,no,5,more than 10 years,very good,within walking distance,few times a month
16,3578773e-d908-4e0d-a38a-5851e41138f1,2b370d5c-9d07-4f3b-8e00-988c2443b873,,5,5,2,2,TRUE,FALSE,FALSE,0.509323382,0.400506146,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,21 to 30,male,no,5,more than 10 years,very good,within walking distance,few times a month
17,3578773e-d908-4e0d-a38a-5851e41138f1,bc549cad-faaf-4599-bb23-dc33cbb0d35d,,5,3,2,2,TRUE,FALSE,FALSE,0.305704068,0.349602314,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,family,yes,no,21 to 30,male,no,3,3-5 years,very good,within walking distance,few times a month
18,3578773e-d908-4e0d-a38a-5851e41138f1,2773e3f1-7299-4a9d-94f2-23110dcd94ec,,5,3,4,2,TRUE,FALSE,FALSE,0.401389836,0.207302965,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,family,yes,no,21 to 30,male,no,3,3-5 years,very good,less than hour away,few times a month
19,3578773e-d908-4e0d-a38a-5851e41138f1,6e0d8eca-e169-4e79-9a26-5b083849e6d7,,5,4,2,2,TRUE,FALSE,FALSE,0.536880883,0.178380333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,family,yes,no,21 to 30,female,no,4,6-10 years,very good,within walking distance,few times a month
20,3578773e-d908-4e0d-a38a-5851e41138f1,476417e5-20a3-43be-97b0-864a360554c6,,5,3,4,2,TRUE,FALSE,FALSE,0.631035679,0.240853218,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,family,yes,no,21 to 30,male,no,3,3-5 years,very good,less than hour away,few times a month
21,3578773e-d908-4e0d-a38a-5851e41138f1,6cadab90-a334-469c-bf66-e7f17773d510,,5,4,4,1,TRUE,FALSE,FALSE,0.698398459,0.356543745,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,no,41 to 50,female,no,4,more than 10 years,very good,less than hour away,less than monthly
22,3578773e-d908-4e0d-a38a-5851e41138f1,fc5c16ae-5e22-46ff-9584-6d379bb64aee,,5,4,4,1,TRUE,FALSE,FALSE,0.711411724,0.493058568,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,no,41 to 50,female,no,4,more than 10 years,very good,less than hour away,less than monthly
23,3578773e-d908-4e0d-a38a-5851e41138f1,c4bca472-90ee-48e8-8689-fee9fe5c864f,TRUE,5,5,4,5,TRUE,FALSE,FALSE,0.453442894,0.43637021,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,51 to 60,female,yes,5,more than 10 years,very good,less than hour away,most days
24,3578773e-d908-4e0d-a38a-5851e41138f1,68983ac2-f40b-4218-bd6d-adc31ad3b538,TRUE,5,5,6,2,TRUE,FALSE,FALSE,0.44425706,0.502313811,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,51 to 60,female,yes,5,more than 10 years,very good,outwith scotland,few times a month
25,3578773e-d908-4e0d-a38a-5851e41138f1,64962c5f-2017-40c8-84ca-7bd225f8c6dd,,5,4,6,1,TRUE,FALSE,FALSE,0.655531235,0.51966739,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,NA,friend,yes,yes,51 to 60,male,no,4,6-10 years,very good,outwith scotland,less than monthly
26,3578773e-d908-4e0d-a38a-5851e41138f1,5db0be21-939b-42d4-8cf3-9c1e9af0f255,,5,4,5,5,TRUE,FALSE,FALSE,0.677730334,0.651554591,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,51 to 60,male,no,4,more than 10 years,very good,> hour but in scotland,most days
27,3578773e-d908-4e0d-a38a-5851e41138f1,4b62ac2b-267d-4aa4-8d6c-01ca54f9a774,,5,4,4,1,TRUE,FALSE,FALSE,0.631035679,0.756832972,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,yes,yes,71 to 80,female,no,4,more than 10 years,very good,less than hour away,less than monthly
28,3578773e-d908-4e0d-a38a-5851e41138f1,0868e7a4-15ba-4d65-9a88-d5a22b19d1c3,,5,4,4,1,TRUE,FALSE,FALSE,0.535349911,0.808893709,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,4,more than 10 years,very good,less than hour away,less than monthly
29,3578773e-d908-4e0d-a38a-5851e41138f1,f139fe07-cb31-4068-a0c1-8efde9a8bbef,,5,5,5,5,TRUE,FALSE,FALSE,0.363115529,0.62494577,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,colleague,yes,yes,41 to 50,male,no,5,more than 10 years,very good,> hour but in scotland,most days
30,3578773e-d908-4e0d-a38a-5851e41138f1,339ad06a-4b27-4641-b95a-9479c8db7679,,5,5,4,5,TRUE,FALSE,FALSE,0.425119906,0.718655098,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,colleague,yes,yes,41 to 50,male,no,5,more than 10 years,very good,less than hour away,most days
31,3578773e-d908-4e0d-a38a-5851e41138f1,6e7f20b6-b83b-4713-a16e-8f05d39ca484,,5,4,4,5,TRUE,FALSE,FALSE,0.339385458,0.722125813,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,colleague,yes,yes,41 to 50,female,no,4,more than 10 years,very good,less than hour away,most days
32,3578773e-d908-4e0d-a38a-5851e41138f1,1998745c-983a-46b5-afe5-e5b6622a5aa0,,5,4,4,4,TRUE,FALSE,FALSE,0.291159831,0.591395517,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,colleague,yes,yes,61 to 70,female,no,4,more than 10 years,very good,less than hour away,least once a week
33,3578773e-d908-4e0d-a38a-5851e41138f1,7b963f8f-fd19-4df2-9383-d65b663b2c90,,4,5,2,1,TRUE,FALSE,FALSE,0.507026924,0.630730296,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,51 to 60,female,no,5,more than 10 years,good,within walking distance,less than monthly
34,3578773e-d908-4e0d-a38a-5851e41138f1,64688dfb-1080-4907-a59a-ec6c64b25830,,5,5,2,1,TRUE,FALSE,FALSE,0.445788032,0.571728127,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,5,more than 10 years,very good,within walking distance,less than monthly
35,3578773e-d908-4e0d-a38a-5851e41138f1,1d02a2a2-a816-428f-911e-82c45d4b1582,,5,5,2,1,TRUE,FALSE,FALSE,0.392969488,0.495372379,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,5,more than 10 years,very good,within walking distance,less than monthly
36,3578773e-d908-4e0d-a38a-5851e41138f1,1ad8570d-1a0f-43bf-b178-b02304abf571,,5,5,4,1,TRUE,FALSE,FALSE,0.540708314,0.451409978,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,41 to 50,female,no,5,more than 10 years,very good,less than hour away,less than monthly
37,3578773e-d908-4e0d-a38a-5851e41138f1,c8bce08e-e1a6-4a49-ab57-414e6ca1a0e8,,5,5,4,1,TRUE,FALSE,FALSE,0.574389704,0.472234273,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,41 to 50,female,no,5,more than 10 years,very good,less than hour away,less than monthly
38,3578773e-d908-4e0d-a38a-5851e41138f1,c323c856-fdfb-49c3-9e9b-56c180e9f055,,5,4,4,1,TRUE,FALSE,FALSE,0.618787901,0.645770065,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,31 to 40,female,no,4,more than 10 years,very good,less than hour away,less than monthly
39,3578773e-d908-4e0d-a38a-5851e41138f1,ff16d5b3-dc4f-4bf2-a2da-0d00a4261cd8,,5,4,2,1,TRUE,FALSE,FALSE,0.496310118,0.740636298,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,male,no,4,more than 10 years,very good,within walking distance,less than monthly
40,3578773e-d908-4e0d-a38a-5851e41138f1,c62d5ec3-4b24-4dab-9d89-e01ff7ea2005,,5,4,2,1,TRUE,FALSE,FALSE,0.549894148,0.718655098,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,31 to 40,male,no,4,more than 10 years,very good,within walking distance,less than monthly
41,3578773e-d908-4e0d-a38a-5851e41138f1,11e2d10c-bc48-47cb-ad89-8fd745cc6725,,5,4,5,1,TRUE,FALSE,FALSE,0.56520387,0.282501808,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,31 to 40,male,no,4,more than 10 years,very good,> hour but in scotland,less than monthly
42,3578773e-d908-4e0d-a38a-5851e41138f1,761bce2f-8d1d-4ac8-979d-41bd1f3c004e,,5,4,4,1,TRUE,FALSE,FALSE,0.351633236,0.263991323,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,31 to 40,female,no,4,more than 10 years,very good,less than hour away,less than monthly
1,41ad2127-c242-4be6-8880-f02fb703c864,e3c72ea7-04ca-49ae-b8cc-d85012e4866d,,2,5,2,6,TRUE,FALSE,FALSE,0.482488836,0.615690528,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,female,no,5,more than 10 years,poor,within walking distance,daily
2,41ad2127-c242-4be6-8880-f02fb703c864,95182cb0-2ce4-4808-8a01-ed362bebdd77,,2,5,2,5,TRUE,FALSE,FALSE,0.543174176,0.59916331,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,male,no,5,more than 10 years,poor,within walking distance,most days
3,41ad2127-c242-4be6-8880-f02fb703c864,a7486535-c50a-473e-b294-fff97165bc1b,,2,5,2,3,TRUE,FALSE,FALSE,0.578573958,0.508263609,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,male,no,5,more than 10 years,poor,within walking distance,about every 2 weeks
4,41ad2127-c242-4be6-8880-f02fb703c864,e5fe4134-5fc7-4d1c-b725-c2ae10f0cd22,,2,5,4,6,TRUE,FALSE,FALSE,0.557502659,0.412405743,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,female,no,5,more than 10 years,poor,less than hour away,daily
5,41ad2127-c242-4be6-8880-f02fb703c864,b50f4b8d-709b-434b-9607-29daa78602ed,,3,4,2,4,FALSE,TRUE,FALSE,0.511988654,0.376045863,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,no,yes,61 to 70,male,no,4,more than 10 years,neither good nor poor,within walking distance,least once a week
6,41ad2127-c242-4be6-8880-f02fb703c864,8c3ad69f-bf12-42ab-a1d0-77a1ed316f62,,2,4,2,4,TRUE,FALSE,FALSE,0.46226039,0.405794856,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,female,no,4,more than 10 years,poor,within walking distance,least once a week
7,41ad2127-c242-4be6-8880-f02fb703c864,3d211483-3dde-4537-a8b9-3feb639dd15e,,2,3,4,1,FALSE,TRUE,FALSE,0.438660535,0.490083669,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,family,no,no,71 to 80,male,no,3,more than 10 years,poor,less than hour away,less than monthly
8,41ad2127-c242-4be6-8880-f02fb703c864,747ff0ad-7ffe-4efc-b353-30b08fb170b6,,4,5,4,4,TRUE,FALSE,FALSE,0.400732198,0.600816031,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,friend,yes,yes,61 to 70,male,no,5,6-10 years,good,less than hour away,least once a week
9,41ad2127-c242-4be6-8880-f02fb703c864,8e41443e-7bc4-4b90-98cb-0a352a2f11c0,,4,5,4,4,TRUE,FALSE,FALSE,0.457203278,0.701632063,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,friend,yes,yes,61 to 70,female,no,5,6-10 years,good,less than hour away,least once a week
10,41ad2127-c242-4be6-8880-f02fb703c864,505108bf-fb68-4f92-8cbb-192738a41851,,3,1,2,2,FALSE,TRUE,FALSE,0.31897556,0.379351307,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,neighbour,no,no,41 to 50,male,no,1,more than 10 years,neither good nor poor,within walking distance,few times a month
11,41ad2127-c242-4be6-8880-f02fb703c864,140fb390-c4c7-4d50-9fa4-45703851902d,,2,4,4,1,FALSE,TRUE,FALSE,0.342575414,0.531401715,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,no,no,51 to 60,male,no,4,more than 10 years,poor,less than hour away,less than monthly
12,41ad2127-c242-4be6-8880-f02fb703c864,f9d16454-d86a-408a-8e20-4a91bc7435e7,,4,2,6,1,FALSE,TRUE,FALSE,0.34088971,0.69006301,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,no,no,61 to 70,male,no,2,more than 10 years,good,outwith scotland,less than monthly
